success,code,data,responseTimestamp,subfolder,subsubfolder
True,SUCCESS,"{'aggregated': {'registeredUsers': 10530594, 'appOpens': 234052506}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2505880, 'percentage': 0.23796188515101807}, {'brand': 'Vivo', 'count': 2114734, 'percentage': 0.2008181114949451}, {'brand': 'Samsung', 'count': 2016108, 'percentage': 0.19145244798156685}, {'brand': 'Oppo', 'count': 1416092, 'percentage': 0.13447408569735003}, {'brand': 'Realme', 'count': 673053, 'percentage': 0.06391405840924073}, {'brand': 'Apple', 'count': 434298, 'percentage': 0.041241548197566064}, {'brand': 'OnePlus', 'count': 181344, 'percentage': 0.01722068099862173}, {'brand': 'Motorola', 'count': 169562, 'percentage': 0.01610184572684124}, {'brand': 'Huawei', 'count': 154484, 'percentage': 0.014670017664720527}, {'brand': 'Tecno', 'count': 108879, 'percentage': 0.010339302797164149}, {'brand': 'Others', 'count': 756160, 'percentage': 0.0718060158809655}]}",1630501500300,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 11325336, 'appOpens': 296884105}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2638176, 'percentage': 0.2329446119744262}, {'brand': 'Vivo', 'count': 2357220, 'percentage': 0.20813687117097454}, {'brand': 'Samsung', 'count': 2089070, 'percentage': 0.18445986944669898}, {'brand': 'Oppo', 'count': 1560205, 'percentage': 0.13776235866203}, {'brand': 'Realme', 'count': 781719, 'percentage': 0.0690239124031287}, {'brand': 'Apple', 'count': 467144, 'percentage': 0.04124769454963632}, {'brand': 'OnePlus', 'count': 210246, 'percentage': 0.01856421743248942}, {'brand': 'Motorola', 'count': 168742, 'percentage': 0.014899513798089523}, {'brand': 'Huawei', 'count': 153598, 'percentage': 0.013562334927634818}, {'brand': 'Tecno', 'count': 134477, 'percentage': 0.011873996497763951}, {'brand': 'Others', 'count': 764739, 'percentage': 0.06752461913712758}]}",1634575137243,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 9827905, 'appOpens': 266686683}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2382996, 'percentage': 0.24247242927154872}, {'brand': 'Vivo', 'count': 1922898, 'percentage': 0.1956569584260328}, {'brand': 'Samsung', 'count': 1913165, 'percentage': 0.19466661511278344}, {'brand': 'Oppo', 'count': 1300515, 'percentage': 0.13232881270219848}, {'brand': 'Realme', 'count': 577867, 'percentage': 0.05879859441050763}, {'brand': 'Apple', 'count': 401563, 'percentage': 0.04085947106733327}, {'brand': 'Motorola', 'count': 169504, 'percentage': 0.017247215963117266}, {'brand': 'OnePlus', 'count': 165335, 'percentage': 0.016823015688491087}, {'brand': 'Huawei', 'count': 157570, 'percentage': 0.01603291851111707}, {'brand': 'Lenovo', 'count': 92713, 'percentage': 0.009433648371651945}, {'brand': 'Others', 'count': 743779, 'percentage': 0.07568032047521826}]}",1630501499859,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 12116439, 'appOpens': 442176987}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2742821, 'percentage': 0.2263718737823877}, {'brand': 'Vivo', 'count': 2569078, 'percentage': 0.21203242966023267}, {'brand': 'Samsung', 'count': 2176063, 'percentage': 0.1795959192300642}, {'brand': 'Oppo', 'count': 1697572, 'percentage': 0.14010486084236465}, {'brand': 'Realme', 'count': 916660, 'percentage': 0.07565424131628112}, {'brand': 'Apple', 'count': 529430, 'percentage': 0.04369518139776877}, {'brand': 'OnePlus', 'count': 238331, 'percentage': 0.019670053222733182}, {'brand': 'Motorola', 'count': 170147, 'percentage': 0.014042657252679603}, {'brand': 'Tecno', 'count': 156987, 'percentage': 0.012956529554599335}, {'brand': 'Huawei', 'count': 147354, 'percentage': 0.01216149398350456}, {'brand': 'Others', 'count': 771996, 'percentage': 0.06371475975738417}]}",1643295752309,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 5178030, 'appOpens': 31929195}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1301537, 'percentage': 0.2513575626251683}, {'brand': 'Samsung', 'count': 1060392, 'percentage': 0.2047867625332414}, {'brand': 'Vivo', 'count': 854882, 'percentage': 0.16509792334150247}, {'brand': 'Oppo', 'count': 615320, 'percentage': 0.11883283797119754}, {'brand': 'Realme', 'count': 244076, 'percentage': 0.047136845479844654}, {'brand': 'Apple', 'count': 243241, 'percentage': 0.04697558724070737}, {'brand': 'Motorola', 'count': 122500, 'percentage': 0.023657645861456963}, {'brand': 'OnePlus', 'count': 114507, 'percentage': 0.022114008609451858}, {'brand': 'Huawei', 'count': 92344, 'percentage': 0.017833809383105158}, {'brand': 'Lenovo', 'count': 72976, 'percentage': 0.014093390729679047}, {'brand': 'Others', 'count': 456255, 'percentage': 0.08811362622464528}]}",1630501496895,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 5783752, 'appOpens': 118332587}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1453801, 'percentage': 0.2513594981250925}, {'brand': 'Samsung', 'count': 1177753, 'percentage': 0.20363131060944523}, {'brand': 'Vivo', 'count': 977699, 'percentage': 0.16904234483082953}, {'brand': 'Oppo', 'count': 699529, 'percentage': 0.12094726744853514}, {'brand': 'Realme', 'count': 278941, 'percentage': 0.04822838185316383}, {'brand': 'Apple', 'count': 268393, 'percentage': 0.04640465220500464}, {'brand': 'Motorola', 'count': 129804, 'percentage': 0.022442870994468643}, {'brand': 'OnePlus', 'count': 123917, 'percentage': 0.0214250196066498}, {'brand': 'Huawei', 'count': 103942, 'percentage': 0.017971379132438597}, {'brand': 'Lenovo', 'count': 73965, 'percentage': 0.012788411397999085}, {'brand': 'Others', 'count': 496008, 'percentage': 0.08575886379637301}]}",1630501497554,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 4538767, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1136307, 'percentage': 0.25035587858993424}, {'brand': 'Samsung', 'count': 934852, 'percentage': 0.20597047612270028}, {'brand': 'Vivo', 'count': 732478, 'percentage': 0.16138259575783467}, {'brand': 'Oppo', 'count': 527926, 'percentage': 0.11631484938530663}, {'brand': 'Apple', 'count': 216144, 'percentage': 0.04762174396702893}, {'brand': 'Realme', 'count': 213023, 'percentage': 0.04693411228203607}, {'brand': 'Motorola', 'count': 111982, 'percentage': 0.02467233942610405}, {'brand': 'OnePlus', 'count': 105006, 'percentage': 0.023135358126997928}, {'brand': 'Huawei', 'count': 80507, 'percentage': 0.017737636675334952}, {'brand': 'Lenovo', 'count': 67191, 'percentage': 0.014803800239139837}, {'brand': 'Others', 'count': 413351, 'percentage': 0.09107120942758243}]}",1630501496481,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 6366679, 'appOpens': 136721888}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1597800, 'percentage': 0.2509628646269115}, {'brand': 'Samsung', 'count': 1285177, 'percentage': 0.20185987074265876}, {'brand': 'Vivo', 'count': 1103105, 'percentage': 0.1732622298061517}, {'brand': 'Oppo', 'count': 785251, 'percentage': 0.12333761447687248}, {'brand': 'Realme', 'count': 319391, 'percentage': 0.05016602847418568}, {'brand': 'Apple', 'count': 288206, 'percentage': 0.045267870423497086}, {'brand': 'Motorola', 'count': 136766, 'percentage': 0.021481529067195002}, {'brand': 'OnePlus', 'count': 130817, 'percentage': 0.020547132971522514}, {'brand': 'Huawei', 'count': 113928, 'percentage': 0.017894415597205386}, {'brand': 'Lenovo', 'count': 76631, 'percentage': 0.012036259406199056}, {'brand': 'Others', 'count': 529607, 'percentage': 0.08318418440760089}]}",1630501497948,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 2447221, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 599986, 'percentage': 0.24517033811004402}, {'brand': 'Samsung', 'count': 516011, 'percentage': 0.210855905535299}, {'brand': 'Vivo', 'count': 351564, 'percentage': 0.1436584599429312}, {'brand': 'Oppo', 'count': 260510, 'percentage': 0.10645135850011095}, {'brand': 'Apple', 'count': 127528, 'percentage': 0.05211135406242428}, {'brand': 'Realme', 'count': 116691, 'percentage': 0.04768306581220086}, {'brand': 'Motorola', 'count': 68775, 'percentage': 0.02810330574966462}, {'brand': 'OnePlus', 'count': 67358, 'percentage': 0.0275242816239318}, {'brand': 'Lenovo', 'count': 44001, 'percentage': 0.017979986278313237}, {'brand': 'Huawei', 'count': 39423, 'percentage': 0.016109292949022583}, {'brand': 'Others', 'count': 255374, 'percentage': 0.10435265143605747}]}",1630501494988,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 3020398, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 751015, 'percentage': 0.24864769477399998}, {'brand': 'Samsung', 'count': 630157, 'percentage': 0.208633762835229}, {'brand': 'Vivo', 'count': 451732, 'percentage': 0.14956042216952864}, {'brand': 'Oppo', 'count': 328450, 'percentage': 0.10874394698976757}, {'brand': 'Apple', 'count': 152459, 'percentage': 0.0504764603870086}, {'brand': 'Realme', 'count': 143729, 'percentage': 0.0475861128235418}, {'brand': 'Motorola', 'count': 81942, 'percentage': 0.02712953723317258}, {'brand': 'OnePlus', 'count': 79279, 'percentage': 0.026247865347546914}, {'brand': 'Huawei', 'count': 50399, 'percentage': 0.016686211552252386}, {'brand': 'Lenovo', 'count': 49707, 'percentage': 0.01645710267322386}, {'brand': 'Others', 'count': 301529, 'percentage': 0.09983088321472866}]}",1630501495490,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 1847357, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 444407, 'percentage': 0.2405636809777428}, {'brand': 'Samsung', 'count': 394835, 'percentage': 0.21372966892701303}, {'brand': 'Vivo', 'count': 256267, 'percentage': 0.13872088610918193}, {'brand': 'Oppo', 'count': 192587, 'percentage': 0.10425001772802983}, {'brand': 'Apple', 'count': 100085, 'percentage': 0.05417740046996872}, {'brand': 'Realme', 'count': 89281, 'percentage': 0.04832904522515139}, {'brand': 'OnePlus', 'count': 55486, 'percentage': 0.030035342383740664}, {'brand': 'Motorola', 'count': 53420, 'percentage': 0.02891698789134964}, {'brand': 'Lenovo', 'count': 34977, 'percentage': 0.018933535856902592}, {'brand': 'Huawei', 'count': 29629, 'percentage': 0.016038589184440257}, {'brand': 'Others', 'count': 196383, 'percentage': 0.10630484524647917}]}",1630501494656,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 3793079, 'appOpens': 0}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 948615, 'percentage': 0.25009102104121744}, {'brand': 'Samsung', 'count': 785842, 'percentage': 0.20717786262822366}, {'brand': 'Vivo', 'count': 591623, 'percentage': 0.155974341689166}, {'brand': 'Oppo', 'count': 427382, 'percentage': 0.11267416259982985}, {'brand': 'Apple', 'count': 187472, 'percentage': 0.049424754928647674}, {'brand': 'Realme', 'count': 179167, 'percentage': 0.04723524081623399}, {'brand': 'Motorola', 'count': 98841, 'percentage': 0.02605824977544628}, {'brand': 'OnePlus', 'count': 93582, 'percentage': 0.024671777202636698}, {'brand': 'Huawei', 'count': 65203, 'percentage': 0.01718999261549786}, {'brand': 'Lenovo', 'count': 59641, 'percentage': 0.01572363770962851}, {'brand': 'Others', 'count': 355711, 'percentage': 0.09377895899347206}]}",1630501495918,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 7682878, 'appOpens': 143650123}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1914791, 'percentage': 0.24922834906398358}, {'brand': 'Samsung', 'count': 1520490, 'percentage': 0.19790630542356652}, {'brand': 'Vivo', 'count': 1398622, 'percentage': 0.18204402048294924}, {'brand': 'Oppo', 'count': 984512, 'percentage': 0.12814364617009408}, {'brand': 'Realme', 'count': 407778, 'percentage': 0.05307620399542984}, {'brand': 'Apple', 'count': 326534, 'percentage': 0.04250152091442816}, {'brand': 'Motorola', 'count': 151138, 'percentage': 0.019672055185569783}, {'brand': 'OnePlus', 'count': 142338, 'percentage': 0.018526651080493534}, {'brand': 'Huawei', 'count': 133152, 'percentage': 0.017331005386262803}, {'brand': 'Lenovo', 'count': 83928, 'percentage': 0.010924031333049932}, {'brand': 'Others', 'count': 619595, 'percentage': 0.08064621096417254}]}",1630501498619,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 8398816, 'appOpens': 188614769}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2075024, 'percentage': 0.24706149057200444}, {'brand': 'Samsung', 'count': 1655037, 'percentage': 0.19705598979665706}, {'brand': 'Vivo', 'count': 1573430, 'percentage': 0.18733950118683396}, {'brand': 'Oppo', 'count': 1092131, 'percentage': 0.13003392382926354}, {'brand': 'Realme', 'count': 459785, 'percentage': 0.05474402582459242}, {'brand': 'Apple', 'count': 348330, 'percentage': 0.041473702960036274}, {'brand': 'Motorola', 'count': 158324, 'percentage': 0.018850752296514176}, {'brand': 'OnePlus', 'count': 149108, 'percentage': 0.01775345477267272}, {'brand': 'Huawei', 'count': 142260, 'percentage': 0.016938101751484972}, {'brand': 'Lenovo', 'count': 87838, 'percentage': 0.010458378895310958}, {'brand': 'Others', 'count': 657549, 'percentage': 0.07829067811462949}]}",1630501499117,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 7018770, 'appOpens': 157793468}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 1753322, 'percentage': 0.24980473786717616}, {'brand': 'Samsung', 'count': 1400065, 'percentage': 0.19947440933382915}, {'brand': 'Vivo', 'count': 1250165, 'percentage': 0.17811739093886822}, {'brand': 'Oppo', 'count': 881733, 'percentage': 0.12562500267140825}, {'brand': 'Realme', 'count': 364011, 'percentage': 0.05186250582366996}, {'brand': 'Apple', 'count': 308315, 'percentage': 0.043927212317827764}, {'brand': 'Motorola', 'count': 143514, 'percentage': 0.020447172367808034}, {'brand': 'OnePlus', 'count': 137007, 'percentage': 0.01952008685282464}, {'brand': 'Huawei', 'count': 123916, 'percentage': 0.017654945239692996}, {'brand': 'Lenovo', 'count': 80705, 'percentage': 0.011498453432723967}, {'brand': 'Others', 'count': 576017, 'percentage': 0.08206808315417088}]}",1630501498304,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 9129873, 'appOpens': 236101307}, 'usersByDevice': [{'brand': 'Xiaomi', 'count': 2236661, 'percentage': 0.24498270676930556}, {'brand': 'Samsung', 'count': 1795147, 'percentage': 0.19662343605436788}, {'brand': 'Vivo', 'count': 1744266, 'percentage': 0.19105041220179075}, {'brand': 'Oppo', 'count': 1196039, 'percentage': 0.13100280803467912}, {'brand': 'Realme', 'count': 514733, 'percentage': 0.056378987966207196}, {'brand': 'Apple', 'count': 374080, 'percentage': 0.040973187688372006}, {'brand': 'Motorola', 'count': 165075, 'percentage': 0.018080755340189287}, {'brand': 'OnePlus', 'count': 156430, 'percentage': 0.017133863745968866}, {'brand': 'Huawei', 'count': 151226, 'percentage': 0.016563866770107318}, {'brand': 'Lenovo', 'count': 91990, 'percentage': 0.010075715182456535}, {'brand': 'Others', 'count': 704226, 'percentage': 0.07713426024655545}]}",1630501499455,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 96329, 'appOpens': 14738676}, 'usersByDevice': None}",1692619296273,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 92484, 'appOpens': 11012664}, 'usersByDevice': None}",1692619114408,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 80530, 'appOpens': 5180013}, 'usersByDevice': None}",1669732284426,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 84642, 'appOpens': 6068354}, 'usersByDevice': None}",1669732415940,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 76288, 'appOpens': 3847407}, 'usersByDevice': [{'brand': 'Vivo', 'count': 18688, 'percentage': 0.24496644295302014}, {'brand': 'Xiaomi', 'count': 17957, 'percentage': 0.23538433305369127}, {'brand': 'Samsung', 'count': 12955, 'percentage': 0.16981700922818793}, {'brand': 'Realme', 'count': 6769, 'percentage': 0.08872955117449664}, {'brand': 'Oppo', 'count': 6461, 'percentage': 0.08469221895973154}, {'brand': 'OnePlus', 'count': 3005, 'percentage': 0.039390205536912755}, {'brand': 'Tecno', 'count': 1770, 'percentage': 0.02320155201342282}, {'brand': 'Apple', 'count': 1634, 'percentage': 0.02141883389261745}, {'brand': 'Huawei', 'count': 1441, 'percentage': 0.018888947147651006}, {'brand': 'Motorola', 'count': 1050, 'percentage': 0.01376363255033557}, {'brand': 'Others', 'count': 4558, 'percentage': 0.05974727348993288}]}",1651127651906,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 88442, 'appOpens': 4354093}, 'usersByDevice': None}",1674558294583,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 62095, 'appOpens': 2248223}, 'usersByDevice': [{'brand': 'Vivo', 'count': 15056, 'percentage': 0.2424671873741847}, {'brand': 'Xiaomi', 'count': 14788, 'percentage': 0.2381512199049843}, {'brand': 'Samsung', 'count': 11476, 'percentage': 0.18481359207665674}, {'brand': 'Oppo', 'count': 5456, 'percentage': 0.0878653675819309}, {'brand': 'Realme', 'count': 4034, 'percentage': 0.06496497302520332}, {'brand': 'OnePlus', 'count': 1981, 'percentage': 0.031902729688380704}, {'brand': 'Huawei', 'count': 1559, 'percentage': 0.025106691360012885}, {'brand': 'Apple', 'count': 1153, 'percentage': 0.018568322731298815}, {'brand': 'Motorola', 'count': 1054, 'percentage': 0.0169739914646912}, {'brand': 'Tecno', 'count': 974, 'percentage': 0.015685642966422417}, {'brand': 'Others', 'count': 4564, 'percentage': 0.073500281826234}]}",1630501500085,bihar,state
True,SUCCESS,"{'aggregated': {'registeredUsers': 66982, 'appOpens': 3121625}, 'usersByDevice': [{'brand': 'Vivo', 'count': 16411, 'percentage': 0.24500612104744557}, {'brand': 'Xiaomi', 'count': 15938, 'percentage': 0.2379445224090054}, {'brand': 'Samsung', 'count': 12028, 'percentage': 0.17957063091576841}, {'brand': 'Oppo', 'count': 5853, 'percentage': 0.0873816846316921}, {'brand': 'Realme', 'count': 4808, 'percentage': 0.0717804783374638}, {'brand': 'OnePlus', 'count': 2306, 'percentage': 0.03442715953539757}, {'brand': 'Huawei', 'count': 1567, 'percentage': 0.023394344749335643}, {'brand': 'Apple', 'count': 1283, 'percentage': 0.01915439968946881}, {'brand': 'Tecno', 'count': 1178, 'percentage': 0.017586814368039175}, {'brand': 'Motorola', 'count': 1017, 'percentage': 0.015183183541847063}, {'brand': 'Others', 'count': 4593, 'percentage': 0.06857066077453644}]}",1634575136755,bihar,state
